players are reportedly able to receive refunds for their in-app purchases via the iTunes refund program. http,"[0.5, 0.625]","[0.0, 1.0, 0.0]",1
  how come my iPhone gets stuck connecting but my android is perfectly fine with the discord app? ,"[0.4166666666666667, 0.5]","[0.307, 0.499, 0.194]",1
" "" make sure you're using the browser or stable app","[0.5, 0.8888888888888888]","[0.391, 0.609, 0.0]",1
" ""Welp","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" discord app won't connect","[0.0, 0.0]","[0.0, 0.526, 0.474]",1
  nvm I guess my discord app isn't gonna work today,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
  Mine and my cousins discord app wont open. Is there everything okay?,"[0.25, 0.5]","[0.13, 0.685, 0.185]",1
  Is there a reason every time I try to get on the discord mobile app it just says connecting.,"[0.0, 0.0]","[0.0, 0.856, 0.144]",1
" "" excuse me. Discord web is working","[-0.05, 0.05]","[0.163, 0.5, 0.338]",1
 Discord's phone app is fucking garbage,"[-0.6, 0.8]","[0.0, 1.0, 0.0]",1
  Why will my discord app not load?,"[0.0, 0.0]","[0.0, 0.69, 0.31]",1
 Discord app why do you have to break on me now haha when the laughter turns to sobs,"[0.2, 0.3]","[0.235, 0.53, 0.235]",1
 Is it just me or are others having problem connecting to discord app?,"[0.0, 0.0]","[0.0, 0.671, 0.329]",1
" "" I have working internet  but can't login to discord. I got disconnected","[0.0, 0.0]","[0.243, 0.757, 0.0]",1
  Discord is down for me. cant get in on both the web or the app version,"[-0.15555555555555559, 0.2888888888888889]","[0.0, 0.847, 0.153]",1
  My system just crashed and discord is now stuck on connecting screen forever. Web app works fine. Any solutions?,"[0.4166666666666667, 0.5]","[0.151, 0.647, 0.203]",1
" "" is something wrong w the server? My discord app keep reconnecting","[-0.5, 0.9]","[0.0, 0.58, 0.42]",1
  has  broke the discord app lol. Can't get logged back in lol. Withdrawal anxiety. What am I missing! ,"[0.3375, 0.3625]","[0.254, 0.379, 0.367]",2
  I cant connect on my acc i tryed web client and discord app please help me,"[0.0, 0.0]","[0.267, 0.588, 0.144]",1
  My discord si stuck on connecting :( browser and desktop app,"[-0.75, 1.0]","[0.0, 0.513, 0.487]",1
 Discord app is soo fked up now canmt even connect,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
 is the discord app working for anyone?!,"[0.0, 0.0]","[0.0, 0.667, 0.333]",2
 Is anyone else having trouble connecting to your discord app on your phone?,"[-0.2, 0.2]","[0.0, 0.671, 0.329]",1
  can't connect to discord via app or browser. Have tried 2 networks 2 phones and a pc.,"[0.0, 0.0]","[0.148, 0.852, 0.0]",1
" ""my discord app has been broken for a few days","[-0.30000000000000004, 0.25]","[0.0, 0.547, 0.453]",1
" "" I love ur app omg","[0.5, 0.6]","[0.583, 0.417, 0.0]",3
" ""The discord app has been""""connecting"""" my chats for 20 minutes now""","[0.0, 0.0]","[0.0, 0.787, 0.213]",2
  that feel when the discord is going off and the mobile app isn't working,"[0.0, 0.0]","[0.0, 0.828, 0.172]",1
" ""Any idea when the """"connecting..."""" issue will end for the mobile app of Discord?  Thanks""","[0.2, 0.2]","[0.156, 0.699, 0.145]",1
 Wonder if PS4 will get a Discord app with update 4.0. :P,"[0.75, 1.0]","[0.189, 0.624, 0.187]",1
" "" Yep. Discord will still be a good app","[0.7, 0.6000000000000001]","[0.432, 0.339, 0.229]",2
  is your mobile app having trouble? I'm not able to get my discord to connect for the past few hours. But it could just be me.,"[-0.22499999999999998, 0.29375]","[0.0, 0.816, 0.184]",1
  aye I'm trying to talk to my friends we're going to need that discord app back up asap.,"[0.0, 0.0]","[0.142, 0.734, 0.124]",1
 in case viewers don't know discord.  For Dummies: Basic Use and Set up for Discord App ,"[0.0, 0.125]","[0.119, 0.738, 0.142]",1
  everytime I update discord app on Mac I have to delete it and re-install it or else it won't work :/,"[-0.25, 1.0]","[0.094, 0.782, 0.124]",1
  My mobile discord app keeps saying updating I waited 10 minutes and nothing reinstalling it didn't do anything either. any help?,"[0.0, 0.0]","[0.115, 0.769, 0.115]",1
 why does the discord app suck dick,"[0.0, 0.0]","[0.0, 0.31, 0.69]",1
 Finally installed the Discord app. Now I can talk to my friends on  chatroom while out it's been great while GO isn't behaving,"[0.4, 0.875]","[0.249, 0.657, 0.093]",2
  My Discord app iPad glitches every time I try to post an image. I even deleted and closed the app but it still won't let me,"[-0.1, 0.1]","[0.0, 0.926, 0.074]",1
  was this you in the discord app ,"[0.0, 0.0]","[0.0, 0.69, 0.31]",2
 //Hey the discord app is working properly for me now anyone want to discord tonight?,"[0.0, 0.1]","[0.07, 0.642, 0.289]",1
 Trying to sign into the discord mobile app and I have to check my email except it's the first time using that email on my new phone,"[0.19318181818181818, 0.3939393939393939]","[0.0, 0.903, 0.097]",1
 Discord For Dummies: Basic Use and Set up Instructions for Discord App. Great video ,"[0.4, 0.4375]","[0.2, 0.537, 0.263]",1
" ""I signed up for the Discord App","[0.0, 0.0]","[0.0, 0.69, 0.31]",3
 Discord app bout to enhance my gaming experience 10 fold,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
  Discord is a fun app ,"[0.3, 0.2]","[0.412, 0.25, 0.338]",3
" "" Same issues. Checked the regular Discord website","[0.0, 0.10096153846153846]","[0.0, 0.69, 0.31]",2
" "" my discord app for mobile takes forever to connect","[0.0, 0.0]","[0.0, 0.748, 0.252]",1
 One thing I do hate about the discord app is how they handle your photos. It won't let you check them through your folders.,"[-0.8, 0.9]","[0.0, 0.766, 0.234]",1
" "" hi","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
 Can't decide whether the discord app is having problems or if my phone is just giving up the will to live,"[0.13636363636363635, 0.5]","[0.093, 0.698, 0.209]",1
 Discord app not working on my tablet :(:  via ,"[-0.75, 1.0]","[0.0, 0.748, 0.252]",1
" ""  dude","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 I liked a  video fromDiscord app not working on my tablet :(,"[-0.07500000000000001, 0.9]","[0.204, 0.584, 0.212]",2
  that's all I was curious about since I know that Discord has no in-app recording,"[-0.1, 1.0]","[0.134, 0.581, 0.285]",1
no and you could have just use discord or what's app to ask this question.,"[0.0, 0.0]","[0.0, 0.726, 0.274]",1
  I liked a  video fromDiscord app not working on my tablet :(,"[-0.07500000000000001, 0.9]","[0.204, 0.584, 0.212]",2
  not sure how to use the discord app tho,"[-0.25, 0.8888888888888888]","[0.0, 0.6, 0.4]",1
  ayyy for some reason I can not connect to discord via the app. Servers up internet is alrighty. Hulp,"[0.0, 0.0]","[0.117, 0.883, 0.0]",1
  I can't connect to discord (windows app and web app). Do u have some problems?,"[0.0, 0.0]","[0.141, 0.689, 0.169]",1
" "" Having issues connecting to discord form both Chrome and the desktop app. from  Fair Oaks","[0.7, 0.9]","[0.128, 0.722, 0.15]",1
  I've been trying to install discord on my new pc however instead of installing it just runs the app and gets stuck on connecting,"[0.13636363636363635, 0.45454545454545453]","[0.0, 0.824, 0.176]",1
" "" yo for whatever reason the discord app won't connect to the Internet for me","[0.0, 0.0]","[0.0, 0.828, 0.172]",1
 discord app is having some problems ,"[0.0, 0.0]","[0.0, 0.426, 0.574]",1
" "" Are there any outstanding connection issues?  Can't connect in Alaska via mobile","[0.5, 0.875]","[0.267, 0.733, 0.0]",1
  discord app is having some problems ,"[0.0, 0.0]","[0.0, 0.426, 0.574]",1
" ""yo for whatever reason the discord app won't connect to the Internet for me","[0.0, 0.0]","[0.0, 0.828, 0.172]",1
  Hey discord. I added a server over the brower discord. but cant login at the Desktop app now. Whats wrong or what did it do xD,"[-0.5, 0.9]","[0.157, 0.605, 0.238]",2
  HELP! Can't connect to discord app suddenly. No changes made on my end :(,"[-0.375, 0.75]","[0.284, 0.474, 0.242]",2
" "" I can't connect to Discord","[0.0, 0.0]","[0.429, 0.571, 0.0]",3
" "" Unable to connect to discord via web app","[-0.5, 0.5]","[0.0, 0.722, 0.278]",2
My Discord app is constantly trying to Connect. I have closed it tried again several times and it does the same thing again.,"[-0.025, 0.13958333333333334]","[0.0, 0.886, 0.114]",1
 my discord app wont go past the connecting screen for some reason,"[-0.25, 0.25]","[0.0, 0.803, 0.197]",1
 Am I the only one who's Discord app is stuck on the loading screen and seems like it isn't connecting?,"[0.0, 1.0]","[0.108, 0.69, 0.203]",1
" ""Discord keeps glitching","[0.0, 0.0]","[0.0, 0.426, 0.574]",3
" "" discord app wont load","[0.0, 0.0]","[0.0, 0.526, 0.474]",1
  Hi I am having some trouble connecting to the discord on google chrome pls help! Also amazing job on the app keep p the good job,"[0.35000000000000003, 0.5666666666666668]","[0.32, 0.523, 0.157]",2
 Can't get the Discord app to work on my phone. :(,"[-0.75, 1.0]","[0.159, 0.636, 0.205]",1
  Been having trouble today connecting to discord through the web browser. PC wont let me download desktop app. Any help?,"[-0.2, 0.2]","[0.108, 0.677, 0.215]",1
 I like how I send a message to Discord saying im having issues with their app and I get ignored :/,"[-0.25, 1.0]","[0.109, 0.568, 0.323]",1
 I broke my discord app,"[0.0, 0.0]","[0.0, 0.267, 0.733]",1
i can't see the chat. Discord fix your app please,"[0.0, 0.0]","[0.192, 0.583, 0.225]",1
  i need help! My discord app have been saying connecting for a hour now and havnt got on yet plz help me,"[0.0, 0.0]","[0.272, 0.623, 0.105]",2
" "" I can't connect to Discord using iOS app. Restarted","[0.0, 0.0]","[0.244, 0.756, 0.0]",1
  I am having problems accesing the discord app. It just gets stuck at connecting but i am still getting notifications.,"[0.0, 0.0]","[0.0, 0.743, 0.257]",1
  my discord app isn't working so I'll hopefully be at the stream in time,"[0.0, 0.0]","[0.168, 0.679, 0.153]",1
 Why is my Discord app crashing holy poop,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
 Why am I looking at Discord on my phone when I have my Discord app open on my desktop?,"[0.0, 0.5]","[0.0, 0.735, 0.265]",1
" "" hi status.discord says the problem is resolved but I'm still having the same problem (App keeps spinning","[0.0, 0.125]","[0.065, 0.675, 0.26]",1
" "" My cat (yes","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Discord is fixing their app. Pokemon Go? I jumped off that bridge weeks ago,"[0.0, 0.0]","[0.0, 0.816, 0.184]",2
  Does your Discord app crash or the game you're playing crashes when you're in a voice channel? Is your OS up to date?,"[-0.4, 0.4]","[0.068, 0.715, 0.217]",1
  the Discord app chash when i join any voice channel,"[0.0, 0.0]","[0.185, 0.588, 0.227]",2
  My notifications on the discord app isnt working despite being enabled. What do i do?,"[0.0, 0.0]","[0.0, 0.828, 0.172]",2
" "" Oh wow - thank you! We've been loving the discord app for a3","[0.3625, 0.975]","[0.495, 0.378, 0.127]",3
  Discord app on OSx isn't working after latest update. Randomly jumps between channels/won't let me change channels ,"[0.0, 0.7]","[0.0, 0.856, 0.144]",1
 discord really is a good app imo and I would honestly recommend it to anyone,"[0.6499999999999999, 0.75]","[0.426, 0.442, 0.132]",4
" "" found dis4UwileLokinThrDiscordOnDeApStrDiscord Dating App to Flirt","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
 So I joined d  discord app 2 chat with fellow xbox ppl. It's great when u dnt get ignored 95% of d time. Only certain ppl get replied 2,"[0.33809523809523806, 0.7738095238095237]","[0.203, 0.623, 0.173]",1
 tfw can't use the discord app,"[0.0, 0.0]","[0.311, 0.689, 0.0]",1
" "" I can't install the Discord windows app","[0.0, 0.0]","[0.311, 0.689, 0.0]",1
 Downloaded discord app again lol,"[0.8, 0.7]","[0.329, 0.353, 0.318]",1
" "" We don't have an in app vanity url feature","[0.0, 0.0]","[0.0, 0.808, 0.192]",1
  How do I keep the Discord app from starting up when I turn the computer on?  I want to start it when I want to read it.,"[0.0, 0.1]","[0.103, 0.791, 0.107]",2
" ""Discord doesn't even bother to try and be an actual native app","[0.0, 0.1]","[0.138, 0.679, 0.183]",1
 More people need to use the voice feature for the discord app. Great feature especially when running sets online.,"[0.43333333333333335, 0.75]","[0.172, 0.714, 0.113]",1
  my discord app just disconnected and now just says connecting :O D: I was in the middle of a chat!,"[0.025, 0.5]","[0.127, 0.651, 0.222]",1
  my discord isn't working in app or browser. help.,"[0.0, 0.0]","[0.218, 0.565, 0.218]",1
 Heyfound you guys discord app,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
 why is the mobile discord app so SMOOOOOOOOTH,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
" ""Yo guys a just found an app called Discord","[0.0, 0.0]","[0.0, 0.722, 0.278]",2
 Having audio issues with discord. My problem is that when i use the Windows 10 version of the app it wont let me hear anyone.,"[0.0, 0.0]","[0.0, 0.803, 0.197]",1
  The text in the Discord Windows app is very hard to read. Windows 10.,"[-0.3791666666666667, 0.7041666666666666]","[0.0, 0.732, 0.268]",1
  do you guys have the discord app? That might help you guys stay in next time you go on vacation,"[0.0, 0.0]","[0.115, 0.769, 0.115]",2
 I hope it doesn't say I'm still online in discord idk how to actually log off on mobile I just close the app,"[0.0, 0.1]","[0.116, 0.72, 0.164]",2
" "" sure","[0.5, 0.8888888888888888]","[1.0, 0.0, 0.0]",2
 I wonder if there's a Discord app becausebein cozy n lying in bed talkin to Seth x3,"[-0.19999999999999998, 0.75]","[0.0, 0.663, 0.337]",1
" ""I really like this improvement. Clicking Discord links on the web automatically open in the desktop app","[0.1, 0.35]","[0.284, 0.6, 0.116]",3
  a lot if going wrong with discord atm. when i launch the app on my comp it comes up with a error message that i dont get,"[-0.5, 0.9]","[0.0, 0.702, 0.298]",1
 discord app is so swexy im in love wtf,"[0.0, 0.8]","[0.251, 0.359, 0.389]",1
 Discord is text/voice channel app for mobile/browser/desktop similar to TeamSpeak. I've created a server for all RPers to join when it is--,"[0.0, 0.4]","[0.169, 0.723, 0.108]",1
  Discord is text/voice channel app for mobile/browser/desktop similar to TeamSpeak. I've created a server for all RPers,"[0.0, 0.4]","[0.107, 0.749, 0.144]",1
  is there a reason on the discord app my voice cuts in and out but doesnt on the web client?,"[0.0, 0.0]","[0.0, 0.831, 0.169]",1
 Also Discord is still shit. No Screenshare. Why are people moving to this app again?,"[-0.2, 0.8]","[0.0, 0.585, 0.415]",2
" "" Actually scrap that...I can't access Discord from this PC (lost 2-factor auth. app). If you will","[0.0, 0.1]","[0.131, 0.869, 0.0]",1
  Please add discord as an app on ps4!,"[0.0, 0.0]","[0.204, 0.531, 0.265]",2
" ""Is it possible to get your speakers to play music whilst using your headset for another app","[0.0, 1.0]","[0.13, 0.87, 0.0]",1
  hey guys downloaded the  app and cant find any Waveriders how do I use it???,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
  but discord is a chatting website/app,"[0.0, 0.0]","[0.0, 0.53, 0.47]",1
 i thought the discord app was a place to start discord,"[0.0, 0.0]","[0.0, 0.565, 0.435]",2
  Is he using web or app? Have you all tried to point the discord to a different server? (maybe closer to where the DM is),"[0.0, 0.6]","[0.0, 0.883, 0.117]",2
" "" Sounds good! We were a party of 6 earlier today that was on Discord","[0.4375, 0.55]","[0.335, 0.512, 0.153]",3
" "" Discord has its own problems","[0.6, 1.0]","[0.0, 0.357, 0.643]",2
  Curse is such an awful app to use in general. Discord is very clean and straightforward.,"[-0.019666666666666645, 0.657]","[0.124, 0.496, 0.38]",1
" "" When I try to login the iOS app through discord I get {""""statusCode"""":500","[0.0, 0.0]","[0.0, 0.787, 0.213]",2
  I did not get any notifications from discord app (iOS ) I tried to reinstall it but it didn't work.,"[0.0, 0.0]","[0.0, 0.896, 0.104]",1
  If discord is a Jew app i'm uninstalling,"[0.0, 0.0]","[0.0, 0.69, 0.31]",1
 I like Discord a lot more now that I realized they have a good mobile app. ,"[0.6, 0.55]","[0.316, 0.526, 0.158]",3
  hello. my pc download of the discord app has stopped working can u help me please? thanks (Will not launch anymore),"[0.2, 0.2]","[0.287, 0.545, 0.167]",2
  Soooooooo. Twitch App?,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
because Discord one of the few that have a Linux desktop app. It works pretty darn well too.,"[0.024999999999999994, 0.55]","[0.241, 0.636, 0.123]",2
 How do u go on speaker on discord in the app,"[0.0, 0.0]","[0.0, 0.769, 0.231]",2
 Discord is an app you can use to chat with me: ,"[0.0, 0.0]","[0.0, 0.787, 0.213]",2
  Discord is an app you can use to chat with me: ,"[0.0, 0.0]","[0.0, 0.787, 0.213]",2
" "" Love your app guys","[0.5, 0.6]","[0.583, 0.417, 0.0]",2
  Eyyyy look what popped up while loading my Discord app ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",2
 I download discord for my viewers. If you have the app join  If I don't end up using the ,"[0.0, 0.0]","[0.111, 0.754, 0.136]",1
Eyyyy look what popped up while loading my Discord app ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",2
 i want to steal my moms phone to dl discord to do a discord call and then delete the app,"[0.0, 0.0]","[0.054, 0.586, 0.36]",1
 Although tbf everything about the android discord app is awful,"[-1.0, 1.0]","[0.0, 0.584, 0.416]",1
  when can we edit roles on discord app please,"[0.0, 0.0]","[0.192, 0.583, 0.225]",1
 Discord is a godsend of an app,"[0.0, 0.0]","[0.362, 0.381, 0.257]",2
" "" uh oh. The email in your Authy app matches your Discord email","[0.0, 0.0]","[0.0, 0.803, 0.197]",2
  hey guys need some help i have the discord app on ios problem is i cant send memes pictures to my friends it crashes evry time..,"[0.0, 0.0]","[0.186, 0.641, 0.173]",1
  Yo  Discord  Im having issues with connection?  i start up the app and it just never  loads in?,"[0.0, 0.0]","[0.0, 0.839, 0.161]",1
  I want to become a NMSNL member on the Discord App how can i,"[0.0, 0.0]","[0.1, 0.692, 0.208]",2
" ""Discord app has restarted thrice today on its own","[0.6, 1.0]","[0.0, 0.748, 0.252]",1
" "" it's lit","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
  Please consider  see also: ,"[0.0, 0.0]","[0.434, 0.566, 0.0]",2
discord is a good looking app with tons of new features being added. It's the only instant messaging app I use now.,"[0.20909090909090908, 0.6803030303030303]","[0.123, 0.763, 0.114]",2
 The day we have a Discord app in both the Xbox ONE ; PS4 will be a great day for gamers!,"[1.0, 0.75]","[0.19, 0.693, 0.117]",3
 Discord app?,"[0.0, 0.0]","[0.0, 0.27, 0.73]",2
  I made a discord app for the FL studio community since there isn't an official one. ,"[0.0, 0.0]","[0.0, 0.828, 0.172]",1
" "" You're a discord app partner","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  do you know the discord app? Free voice and text chat for gamers across a lot of devices. It's very handy.,"[0.5900000000000001, 0.9]","[0.137, 0.75, 0.113]",2
" "" Yeah I lovr thr discord app it's awesome","[1.0, 1.0]","[0.485, 0.308, 0.208]",1
 Ugh the discord app is so awful. ,"[-1.0, 1.0]","[0.0, 0.299, 0.701]",1
" "" Having issues with Discord","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
" ""I might as well delete the Skype app. I don't really use it that much anymore","[0.05, 0.2]","[0.13, 0.87, 0.0]",1
" "" still have this issue","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  You can also just access discord in the browser you dont HAVE to download anything...but they do have the app for ppl who want it,"[0.0, 0.0]","[0.048, 0.852, 0.1]",1
  I just updated my pc ; discord and now i'm not getting any notifications from the app but I do hear the sound? help!,"[0.5, 0.4]","[0.156, 0.769, 0.075]",1
" ""RZB fans: tonight we will be trying a new app called Discord for LIVE calls. If you'd like to speak to us LIVE","[0.13636363636363635, 0.48484848484848486]","[0.099, 0.794, 0.107]",1
  i tried that it says not available when it opens in the discord app,"[-0.2, 0.4]","[0.0, 0.816, 0.184]",1
" ""Join  app. We have a good group of gamers over there. Its pretty chill over there","[0.475, 0.8]","[0.409, 0.591, 0.0]",3
" "" so my discord app crashed and whenever it try to redownload it I get """"installation failed""""","[-0.5, 0.3]","[0.0, 0.825, 0.175]",1
" "" Hrm","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  When ever i try to download the discord app i get this: to fix it?,"[0.0, 0.0]","[0.0, 0.816, 0.184]",2
" ""  RZB fans: tonight we will be trying a new app called Discord for LIVE calls. If you'd like to speak to us LIVE","[0.13636363636363635, 0.48484848484848486]","[0.099, 0.794, 0.107]",1
  From you and Discord app,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
  put it on the discord app I can trim it down for ya,"[-0.15555555555555559, 0.2888888888888889]","[0.0, 0.803, 0.197]",1
 Discord is a functioning app. ,"[0.0, 0.0]","[0.0, 0.526, 0.474]",1
 Discord is such a compelling app... Such an amazing testimonial for ,"[0.22500000000000003, 0.625]","[0.37, 0.455, 0.175]",4
 Sucks that my PC is too old for discord and my phone doesn't have Enough space for the app too &lt;/3,"[-0.06666666666666667, 0.3333333333333333]","[0.0, 0.785, 0.215]",1
  lemme know when you get home also download the actual discord app so it can work lmao,"[0.3, 0.55]","[0.181, 0.694, 0.125]",1
 looking for people for CoD trichshotter discord app  via ,"[0.0, 0.0]","[0.0, 0.748, 0.252]",2
  discord is a chat app!,"[0.0, 0.0]","[0.0, 0.501, 0.499]",1
 Oh yeah! I've made a LABOUM discord group (voice chatting app) for laboum fans!!!!!  ,"[0.0, 0.0]","[0.129, 0.644, 0.227]",3
 i will try to turn on the discord app,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
" "" lol my mobile data. I've exceeded the high speed limit","[0.48000000000000004, 0.6199999999999999]","[0.237, 0.763, 0.0]",1
  what do i do if the discord app wont install? wut to do?,"[0.0, 0.0]","[0.0, 0.782, 0.218]",2
  In regards to experiences with the Discord app restarting on it's own at random. ,"[0.04999999999999999, 0.75]","[0.0, 0.828, 0.172]",2
In regards to experiences with the Discord app restarting on it's own at random. ,"[0.04999999999999999, 0.75]","[0.0, 0.828, 0.172]",2
  I don't have the discord app anymore,"[0.0, 0.0]","[0.311, 0.689, 0.0]",2
  use discord app and make a server send link in twitter so all the plebs can actually join and talk to you in that chat!,"[0.0, 0.1]","[0.081, 0.809, 0.11]",1
  use discord app and make a server send link in twitter so all the plebs can actually join and talk to you in that chat! ,"[0.0, 0.1]","[0.081, 0.809, 0.11]",1
  shut up  btw get an app called discord in not really gonna use Skype that much anymore discord is awesome,"[0.3666666666666667, 0.4666666666666666]","[0.155, 0.642, 0.204]",1
shut up  btw get an app called discord in not really gonna use Skype that much anymore discord is awesome,"[0.3666666666666667, 0.4666666666666666]","[0.155, 0.642, 0.204]",1
  How normal is it that discord restart it self and is there anyway to fix it to not happen xD ? i use the app on pc not browser,"[0.15, 0.6499999999999999]","[0.0, 0.812, 0.188]",1
  Discord is such a compelling app... Such an amazing testimonial for ,"[0.22500000000000003, 0.625]","[0.37, 0.455, 0.175]",4
  let me break it down. Your entire concept is a rip off. Your app is fucking garbage. Your employees are Skype rejects. Discord=L,"[-0.2518518518518518, 0.5712962962962963]","[0.0, 0.868, 0.132]",2
" "" If you don't have access to your 2FA app","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  All the avatars and icons on discord wont show up no matter how much I try to update refresh etc the app. Where do I go 4 help?,"[0.2, 0.2]","[0.194, 0.715, 0.092]",1
  Hi guys! Great app. We just used Teamspeak and Telegram. We now plan to leave both and use just Discord.,"[0.8, 0.75]","[0.174, 0.672, 0.154]",2
" "" The entire discord app seems to completely restart itself for many people on our server","[0.19999999999999998, 0.5083333333333333]","[0.0, 0.838, 0.162]",1
 since luau is over i dont need discord anymore so i can finally delete the app ,"[0.0, 1.0]","[0.148, 0.852, 0.0]",2
 Not getting notifications through my discord app and I can't figure out why...,"[0.0, 0.0]","[0.0, 0.803, 0.197]",1
 So half way into reading the god damned API for WebC so I can make a conference app I hear someone say discord for the 52th time...,"[-0.16666666666666666, 0.16666666666666666]","[0.074, 0.739, 0.187]",1
  Discord is a talking APP ViA Pc and or your phone. It's basically an app for gaming :] You can socialize,"[0.5, 1.0]","[0.134, 0.753, 0.113]",1
 If I could I would give the discord android app developer a pizza rn cause poor guy tryna help me with my notification fuck up SORRY DUDE,"[-0.43333333333333335, 0.7333333333333334]","[0.082, 0.575, 0.343]",1
 DISCORD IS THE BEST APP BETTER THEN TEAM SPEAK AND SKYPE,"[0.75, 0.4]","[0.399, 0.449, 0.152]",1
  no problem we have others stresm through the app as well. Join the discord and say het to everyone! :D,"[1.0, 1.0]","[0.285, 0.463, 0.251]",1
  Please consider  see also ,"[0.0, 0.0]","[0.434, 0.566, 0.0]",2
  Why didn't you use the Discord mobile app? Lol,"[0.8, 0.7]","[0.224, 0.56, 0.216]",1
 Is the discord mobile app good?,"[0.7, 0.6000000000000001]","[0.302, 0.417, 0.281]",1
 has anyone tried using that discord app and is it useful/good,"[0.0, 0.0]","[0.0, 0.787, 0.213]",1
  hey man if we play overwatch again we should all use the discord service its an app and a desktop program/browser app,"[0.0, 0.0]","[0.1, 0.788, 0.112]",2
 Discord app so cool fak,"[0.35, 0.65]","[0.313, 0.362, 0.326]",3
 Lemme in this discord fam(even tho I uninstalled the app;_;) ,"[0.25, 1.0]","[0.0, 0.719, 0.281]",1
let me break it down. Your entire concept is a rip off. Your app is fucking garbage. Your employees are Skyp,"[-0.2518518518518518, 0.5712962962962963]","[0.0, 1.0, 0.0]",2
  Ever since the call feature the windows discord app crashes randomly. My team says the same thing. Just a heads up.,"[-0.25, 0.3125]","[0.0, 0.876, 0.124]",1
" ""Oh shush","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" tbh I only have discord from the web app","[0.0, 1.0]","[0.0, 0.722, 0.278]",1
  since luau is over i dont need discord anymore so i can finally delete the app ,"[0.0, 1.0]","[0.148, 0.852, 0.0]",2
 ugh discord app error for me :(,"[-0.75, 1.0]","[0.0, 0.213, 0.787]",1
  the discord app wouldn't let me send it,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
  Hey I've been having an issue with the discord app on my iPad it's stuck on the spinning icon and saying updating non stop,"[0.0, 0.0]","[0.0, 0.753, 0.247]",1
  I'm on the app now so I can't see it. Here's an invite link ,"[0.0, 0.0]","[0.118, 0.882, 0.0]",1
 So I guess my discord app on my computer likes to run in the background. My friends have been hearing me talk to myself this whole time!,"[0.25, 0.4]","[0.193, 0.715, 0.092]",1
 [ ] I've created an App that works with Discord to automatically change your Game Title + Stream Tit ,"[-0.4, 0.4]","[0.107, 0.749, 0.144]",1
 calling all  streamers I made an app that works with  to automate changing your titles check it out ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",3
" "" Discord app has notifications and push notifications enabled in its settings. Still nothing","[0.0, 0.0]","[0.0, 0.816, 0.184]",1
 WHERE THE FUCK IS MY DISCORD APP?!,"[-0.5, 0.6]","[0.0, 0.435, 0.565]",1
" "" not even the discord app loads right now","[0.2857142857142857, 0.5357142857142857]","[0.244, 0.756, 0.0]",2
  yeah discord.gg or download the windows app is better IMO,"[0.5, 0.5]","[0.389, 0.611, 0.0]",1
" "" My Discord downloaded at first but then the app wouldn't open","[0.125, 0.41666666666666663]","[0.0, 0.844, 0.156]",2
 The Discord mobile app is near unusable for voice calls. Can't believe how broken it is,"[-0.15000000000000002, 0.4]","[0.133, 0.727, 0.14]",1
  can we please have the feature to select a photo from the iOS photo app and share it to Discord?,"[0.0, 0.0]","[0.194, 0.69, 0.116]",3
  i got the discord app.,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  Can you try this version of the app and let me know if it works ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
" "" Feel free to vote it up on ","[0.4, 0.8]","[0.355, 0.645, 0.0]",2
 Setting up discord on my phone. Hope the app works properly...,"[0.0, 0.1]","[0.199, 0.616, 0.185]",1
  Beta App for Discord ,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
 Third party discord app for Windows 10 Mobile ,"[0.0, 0.0]","[0.237, 0.526, 0.237]",1
discord it's an app,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  finally a use for my discord and app,"[0.0, 1.0]","[0.0, 0.69, 0.31]",2
" "" using a platonics mic","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
